5.228019133210182190e-02,-1.987856328487396240e-01,-2.556632161140441895e-01,1.138934120535850525e-02,-3.011631071567535400e-01,1.788440346717834473e-02,-7.209149003028869629e-02,-1.905228048563003540e-01,1.003216020762920380e-02,-1.418543905019760132e-01,4.438875243067741394e-03,1.681394726037979126e-01,-5.779947713017463684e-02,-1.073838099837303162e-01,-1.832358725368976593e-02,1.421610713005065918e-01,7.726372778415679932e-02,1.598006635904312134e-01,-1.232811659574508667e-01,-7.912489771842956543e-02,-5.806966871023178101e-02,2.183175086975097656e-01,3.688635537400841713e-03,-3.948532789945602417e-02,9.610132128000259399e-02,1.927068084478378296e-01,8.442818373441696167e-02,-3.313332423567771912e-02,2.870493335649371147e-03,-4.301936924457550049e-02,1.311475783586502075e-01,2.692213049158453941e-03,2.281859517097473145e-02,-1.245075762271881104e-01,-5.406504496932029724e-02,-1.328130215406417847e-01,2.735515870153903961e-02,1.469500064849853516e-01,-8.355294167995452881e-02,6.926271319389343262e-02,-1.126390919089317322e-01,-1.371542736887931824e-02,-1.955340355634689331e-01,-3.929232433438301086e-02,1.781020611524581909e-01,-3.841370344161987305e-02,-5.032904818654060364e-02,6.477367132902145386e-02,9.076060354709625244e-02,2.893368341028690338e-02,-1.190556436777114868e-01,-1.207510754466056824e-01,-2.057498246431350708e-01,1.707048267126083374e-01,-1.556507647037506104e-01,4.812357481569051743e-03,7.660949137061834335e-03,-1.547237485647201538e-01,3.872062638401985168e-02,1.464944630861282349e-01,-1.042397916316986084e-01,7.998514920473098755e-02,-1.637715548276901245e-01,-1.040074974298477173e-01,7.707242667675018311e-02,-1.577539891004562378e-01,-4.729397222399711609e-02,1.157396510243415833e-01,-1.425579749047756195e-02,8.445439487695693970e-02,-7.916253805160522461e-02,-1.719409972429275513e-01,-1.548140197992324829e-01,6.474006921052932739e-02,-2.161969691514968872e-01,-2.087743580341339111e-01,-2.764565348625183105e-01,-1.853444576263427734e-01,-5.889226123690605164e-02,2.672077715396881104e-01,-2.505353391170501709e-01,4.745167121291160583e-02,-2.846245095133781433e-02,6.104753538966178894e-02,1.189321875572204590e-01,-2.758184634149074554e-02,3.253954350948333740e-01,-5.214674398303031921e-02,-8.962243795394897461e-03,2.374330535531044006e-02,1.386227309703826904e-01,1.587778776884078979e-01,-1.107060238718986511e-01,-2.516042254865169525e-02,-3.932082280516624451e-02,7.270604372024536133e-02,-1.203549094498157501e-02,3.009040951728820801e-01,1.541821956634521484e-01,-4.574532434344291687e-02
-3.269862383604049683e-02,-2.343625575304031372e-01,1.279912739992141724e-01,-1.845505461096763611e-02,3.371740132570266724e-02,-1.491978615522384644e-01,5.736053735017776489e-02,-1.588860750198364258e-01,-6.175125390291213989e-02,-3.879223391413688660e-02,1.625169962644577026e-01,-9.670662879943847656e-02,6.155101209878921509e-02,4.269209131598472595e-02,-1.475201547145843506e-01,-2.843057513236999512e-01,-1.035334356129169464e-02,1.324318498373031616e-01,1.523996740579605103e-01,1.994358599185943604e-01,-4.057534411549568176e-02,2.053830772638320923e-01,-8.013035356998443604e-02,-2.382407151162624359e-02,2.310053706169128418e-01,-2.482107430696487427e-01,1.567782275378704071e-02,-5.959083512425422668e-02,6.550688296556472778e-02,-4.951360821723937988e-02,-1.986970603466033936e-01,1.512909028679132462e-02,-1.350375264883041382e-01,1.208887398242950439e-01,1.620143949985504150e-01,2.279075793921947479e-02,2.212029397487640381e-01,1.401090472936630249e-01,-6.685055047273635864e-02,2.245152443647384644e-01,-2.453202754259109497e-01,-6.831210851669311523e-02,5.844751000404357910e-02,1.754073351621627808e-01,-7.678221911191940308e-02,-7.753224670886993408e-02,2.478950470685958862e-02,4.183382168412208557e-02,9.235706180334091187e-02,-3.389519453048706055e-02,1.189422905445098877e-01,1.468461155891418457e-01,-2.532861530780792236e-01,-2.439405620098114014e-01,1.635238677263259888e-01,1.403093189001083374e-01,5.719392374157905579e-02,7.026561349630355835e-02,1.323283370584249496e-02,-2.482566237449645996e-02,7.943922281265258789e-02,-2.238499075174331665e-01,1.110713779926300049e-01,-8.628813549876213074e-03,6.885330379009246826e-02,8.513218909502029419e-02,-5.793119594454765320e-02,2.153221219778060913e-01,-8.126673847436904907e-02,1.231454089283943176e-01,-1.096884459257125854e-01,7.907601073384284973e-03,1.215274706482887268e-01,9.801921993494033813e-02,-1.717463284730911255e-01,2.665884196758270264e-01,1.578999459743499756e-01,-1.680115163326263428e-01,-7.931526005268096924e-02,-2.396021224558353424e-02,5.272833257913589478e-02,7.040661573410034180e-02,-3.382062017917633057e-01,-1.883708988316357136e-03,1.043333262205123901e-01,2.639110945165157318e-02,9.874833375215530396e-02,-8.628921210765838623e-02,2.818114757537841797e-01,5.219092965126037598e-02,-1.541839390993118286e-01,4.670311138033866882e-02,4.569580312818288803e-03,3.437413871288299561e-01,-6.912057846784591675e-02,9.745080024003982544e-02,4.908378422260284424e-02,3.321676328778266907e-02,-1.668477952480316162e-01,4.743199795484542847e-02
1.692212671041488647e-01,7.037923485040664673e-02,7.904049009084701538e-02,1.427342928946018219e-02,-8.134161680936813354e-02,-3.578971624374389648e-01,3.009798228740692139e-01,-2.582829594612121582e-01,1.908023059368133545e-01,2.524318695068359375e-01,-3.344873338937759399e-02,9.850871562957763672e-02,-1.036403179168701172e-01,-1.120538190007209778e-01,-1.308145001530647278e-03,-3.968379646539688110e-02,-7.475699484348297119e-02,-3.495426177978515625e-01,-1.206557452678680420e-01,2.233539074659347534e-01,2.578422725200653076e-01,2.238169312477111816e-01,-1.167537644505500793e-01,1.218573888763785362e-03,4.858137294650077820e-02,6.210438162088394165e-02,-9.419557452201843262e-02,5.820626392960548401e-02,-4.906474053859710693e-02,1.209278404712677002e-01,2.908723354339599609e-01,-6.708226352930068970e-02,2.858061492443084717e-01,-6.531424820423126221e-02,1.340618636459112167e-02,9.226940572261810303e-02,3.776652812957763672e-01,1.291465610265731812e-01,-1.050850898027420044e-01,-4.108958877623081207e-03,-1.116440221667289734e-01,-1.181356459856033325e-01,9.232361614704132080e-02,4.049863293766975403e-02,1.460002064704895020e-01,-4.933799803256988525e-02,1.703803241252899170e-01,-2.104837447404861450e-01,-2.764484882354736328e-01,1.004291847348213196e-01,-1.101656183600425720e-01,-2.592950165271759033e-01,3.614768385887145996e-02,4.926332738250494003e-03,5.552808195352554321e-02,8.356267958879470825e-02,-8.106680586934089661e-03,2.597182989120483398e-01,1.315707117319107056e-01,-7.826269604265689850e-03,-2.062454819679260254e-02,-1.450003236532211304e-01,-1.359611302614212036e-01,5.620075762271881104e-02,-8.262401819229125977e-02,-4.949119687080383301e-02,4.218950122594833374e-02,4.287279024720191956e-02,-7.125522941350936890e-02,3.912938013672828674e-02,-1.446001930162310600e-03,6.599289178848266602e-02,-2.147613614797592163e-01,-4.184960573911666870e-02,6.036363914608955383e-02,1.904749423265457153e-01,-2.354133725166320801e-01,1.622485220432281494e-01,7.630401104688644409e-02,3.286621347069740295e-02,-1.046944335103034973e-01,2.828610874712467194e-02,-2.339854538440704346e-01,-1.849751770496368408e-01,1.913848519325256348e-02,-9.953897446393966675e-02,-1.845184266567230225e-01,9.504165500402450562e-02,-1.143666282296180725e-01,1.526319086551666260e-01,-5.077571608126163483e-03,2.249726206064224243e-01,-2.070999145507812500e-01,-1.783319115638732910e-01,5.333918705582618713e-02,2.145225852727890015e-01,-8.420045673847198486e-02,1.337859630584716797e-01,-1.029187962412834167e-01,-7.843002676963806152e-02
-2.434616833925247192e-01,2.854501605033874512e-01,-1.673132330179214478e-01,-1.352556515485048294e-02,8.027990162372589111e-02,-1.466795355081558228e-01,-1.468300819396972656e-02,-1.920214444398880005e-01,-1.405868083238601685e-01,1.450370550155639648e-01,2.336530247703194618e-03,2.330316603183746338e-01,-1.945018209517002106e-02,8.120478689670562744e-02,1.918464452028274536e-01,4.815669059753417969e-01,-1.120837256312370300e-01,1.020176112651824951e-01,1.963749080896377563e-01,1.404579449445009232e-02,7.531117647886276245e-02,-2.001766413450241089e-01,2.393493503332138062e-01,3.580920863896608353e-03,-7.388713955879211426e-02,1.182422339916229248e-01,-2.090094536542892456e-01,-1.411683671176433563e-02,5.973429605364799500e-02,-1.095964014530181885e-01,3.536543250083923340e-02,-3.619695082306861877e-02,-1.379657536745071411e-01,-2.436512410640716553e-01,-1.002050489187240601e-01,-8.408629149198532104e-02,-2.795172035694122314e-01,-1.150937750935554504e-01,-1.332933604717254639e-01,-3.945622220635414124e-02,1.373547464609146118e-01,1.470790803432464600e-01,9.786024689674377441e-02,5.308570340275764465e-02,-1.340504139661788940e-01,-1.295101642608642578e-01,-2.104048877954483032e-01,2.121569961309432983e-01,8.862066268920898438e-02,-1.336685474961996078e-02,-1.059453338384628296e-01,-2.817986905574798584e-01,-1.439731121063232422e-01,9.091941756196320057e-04,3.021228909492492676e-01,6.604524701833724976e-02,-9.970331937074661255e-02,-7.196445018053054810e-02,8.606678992509841919e-02,-1.255224645137786865e-01,-5.655280128121376038e-02,-2.100985348224639893e-01,6.746401637792587280e-02,-5.501442030072212219e-02,1.071524340659379959e-02,1.268186569213867188e-01,-1.193164065480232239e-01,-7.117950171232223511e-02,-6.127392128109931946e-02,-5.539580434560775757e-02,-1.347056925296783447e-01,-2.144764922559261322e-02,-7.831359654664993286e-02,-2.169478684663772583e-01,-4.012423008680343628e-02,2.789083719253540039e-01,1.640258282423019409e-01,-2.390054613351821899e-01,-1.659028232097625732e-01,-8.010655641555786133e-02,-1.559680998325347900e-01,8.167449384927749634e-03,1.618341356515884399e-01,-2.076445370912551880e-01,-1.411435455083847046e-01,1.110729724168777466e-01,-1.558825969696044922e-01,7.451201230287551880e-02,-1.885188370943069458e-01,-1.556975543498992920e-01,-2.036679387092590332e-01,3.597293794155120850e-02,2.192897722125053406e-02,-1.285141855478286743e-01,-1.507728919386863708e-02,2.886548265814781189e-02,9.305696934461593628e-02,-1.221801713109016418e-02,-1.358539313077926636e-01,1.549447625875473022e-01
1.515892297029495239e-01,5.606042593717575073e-02,6.504016369581222534e-02,-1.037530377507209778e-01,2.335836887359619141e-01,-1.410375982522964478e-01,-3.155247867107391357e-01,6.757012754678726196e-02,-2.114708870649337769e-01,-1.924782060086727142e-02,-1.146796271204948425e-01,3.132142871618270874e-02,3.141767531633377075e-02,-1.270728260278701782e-01,6.126061454415321350e-02,-3.399106264114379883e-01,-1.153096705675125122e-01,-1.418209373950958252e-01,-1.524346917867660522e-01,-1.962737366557121277e-02,-8.934742212295532227e-02,-6.797526776790618896e-02,-1.870885044336318970e-01,-3.547114878892898560e-02,7.269327342510223389e-02,1.142039671540260315e-01,1.817875355482101440e-01,5.050805862993001938e-03,-6.672853976488113403e-02,9.305281937122344971e-02,-2.447207570075988770e-01,-5.289783701300621033e-02,-2.050627619028091431e-01,6.574556231498718262e-02,-7.240585982799530029e-03,-8.434523642063140869e-02,-8.722423575818538666e-03,-1.555152051150798798e-02,1.892917752265930176e-01,3.638511002063751221e-01,1.345533728599548340e-01,-1.705095171928405762e-01,5.092546343803405762e-03,-1.051895245909690857e-01,3.838924765586853027e-01,-1.183930691331624985e-02,2.116097062826156616e-01,-1.519409865140914917e-01,-6.015097722411155701e-02,-3.160952404141426086e-02,1.099885478615760803e-01,2.316005527973175049e-01,1.762405633926391602e-01,-3.528233766555786133e-01,-1.723066419363021851e-01,-3.229429945349693298e-03,-2.227668836712837219e-02,-6.669908761978149414e-02,9.171326458454132080e-02,-1.407752484083175659e-01,2.567153871059417725e-01,6.325001828372478485e-03,1.093103736639022827e-01,5.946174263954162598e-02,-1.021904945373535156e-01,-1.102472022175788879e-01,8.608023077249526978e-02,1.040493920445442200e-01,-3.168654441833496094e-02,-7.327066361904144287e-02,1.026653200387954712e-01,3.104445934295654297e-01,1.186550930142402649e-01,-1.303110271692276001e-01,2.310502529144287109e-01,-2.784509360790252686e-01,1.284499615430831909e-01,-3.947774320840835571e-02,1.936061382293701172e-01,-1.057732924818992615e-01,2.731127142906188965e-01,8.444357663393020630e-02,-2.972364425659179688e-02,2.222990095615386963e-01,-1.216846983879804611e-02,-6.884846091270446777e-02,-2.001858204603195190e-01,-9.879981726408004761e-02,-3.020266629755496979e-02,9.843026846647262573e-02,-1.054860800504684448e-01,-5.064861103892326355e-02,2.683732807636260986e-01,-8.313507586717605591e-02,-8.245072513818740845e-02,-2.169918715953826904e-01,6.691742222756147385e-03,-7.847575843334197998e-02,1.034994274377822876e-01,1.725766807794570923e-01
-4.074963182210922241e-02,2.626230008900165558e-02,-1.624989658594131470e-01,2.132836133241653442e-01,7.447369396686553955e-02,1.923685222864151001e-01,-9.817377477884292603e-02,1.965886205434799194e-01,9.184470027685165405e-02,-1.345448642969131470e-01,4.808410629630088806e-02,-2.627349086105823517e-02,6.399613618850708008e-02,1.231669485569000244e-01,1.220020949840545654e-01,-1.729984767735004425e-02,5.776828154921531677e-02,2.396116852760314941e-01,-9.764159470796585083e-02,9.143720567226409912e-02,5.421835184097290039e-02,-6.932821869850158691e-02,3.798534274101257324e-01,-7.711099833250045776e-02,9.715349227190017700e-02,-1.860298961400985718e-01,-2.071365714073181152e-01,6.490750610828399658e-02,2.998120486736297607e-01,-9.532527625560760498e-02,-7.743756286799907684e-03,-7.925528287887573242e-02,3.735858947038650513e-02,-1.839327812194824219e-01,-6.139801442623138428e-02,1.578292101621627808e-01,7.680479437112808228e-02,9.418305754661560059e-02,2.908639423549175262e-02,-1.130724772810935974e-01,-6.362820416688919067e-02,3.464534413069486618e-03,-7.994704693555831909e-02,-4.174358327873051167e-04,-1.324469894170761108e-01,1.944474726915359497e-01,-1.473485231399536133e-01,-6.956180185079574585e-02,-1.715495735406875610e-01,-8.754855394363403320e-02,3.895558789372444153e-02,2.002722620964050293e-01,6.959652900695800781e-02,1.986175626516342163e-01,-2.408591285347938538e-02,-3.199527859687805176e-01,1.786390319466590881e-02,7.263559103012084961e-02,-1.224901005625724792e-01,2.496476620435714722e-01,5.792367737740278244e-03,1.011749282479286194e-01,-2.804806530475616455e-01,-9.381822496652603149e-02,-7.702531665563583374e-02,2.642307877540588379e-01,-2.887052018195390701e-03,-1.067454218864440918e-01,-5.803964566439390182e-03,-8.637740463018417358e-02,1.539132595062255859e-01,-3.992164880037307739e-02,1.429500430822372437e-01,-3.747602179646492004e-02,-4.661537334322929382e-02,-1.156109478324651718e-02,1.512865126132965088e-01,8.435644954442977905e-02,-1.280159801244735718e-01,-2.096060104668140411e-02,1.636014580726623535e-01,-3.089523874223232269e-02,2.639612555503845215e-01,1.069912910461425781e-01,-1.360442489385604858e-01,7.005537301301956177e-02,-6.889803707599639893e-02,6.380239129066467285e-02,-2.081017643213272095e-01,1.248845532536506653e-01,1.680322289466857910e-01,-1.640060245990753174e-01,-9.139666706323623657e-02,1.623714566230773926e-01,-1.465173959732055664e-01,1.007019355893135071e-01,3.772060945630073547e-02,-3.673646226525306702e-02,-1.806188672780990601e-01,-2.601676620543003082e-02
-1.295848339796066284e-01,-1.605326831340789795e-01,-2.956484071910381317e-02,-1.106434762477874756e-01,-2.418129146099090576e-01,2.886646986007690430e-01,-7.253706455230712891e-02,1.737500876188278198e-01,1.408886313438415527e-01,-7.713343203067779541e-02,3.936360403895378113e-02,9.782100468873977661e-02,-3.995677083730697632e-02,-8.782450854778289795e-02,6.547137629240751266e-03,-5.946963280439376831e-02,1.041954383254051208e-01,-1.512721646577119827e-02,3.881976753473281860e-02,1.405737455934286118e-02,-1.177201271057128906e-01,2.826308012008666992e-01,-1.653700470924377441e-01,-5.937610566616058350e-02,-1.113683655858039856e-01,2.085363119840621948e-02,1.279241777956485748e-02,8.580125123262405396e-02,-1.655216068029403687e-01,-2.902139350771903992e-02,2.612123787403106689e-01,8.795438706874847412e-02,-2.064260542392730713e-01,-6.443351507186889648e-02,-1.370334415696561337e-03,1.807454973459243774e-01,-2.771795690059661865e-01,-2.623268663883209229e-01,-2.194681391119956970e-02,1.554224193096160889e-01,1.582212746143341064e-02,3.253921493887901306e-02,-1.723785698413848877e-02,-1.227666810154914856e-01,-2.113717347383499146e-01,1.727804169058799744e-02,2.557775676250457764e-01,-1.450819969177246094e-01,-2.855544090270996094e-01,-3.580855578184127808e-02,4.781956598162651062e-02,2.983935773372650146e-01,2.217746973037719727e-01,1.295710206031799316e-01,8.418340981006622314e-02,-2.524978518486022949e-01,-7.005759328603744507e-02,1.851960271596908569e-01,1.132123023271560669e-01,7.043776661157608032e-02,-1.322500854730606079e-01,8.832411468029022217e-02,-2.018919913098216057e-04,-8.098082244396209717e-02,-5.524836108088493347e-02,-9.259428828954696655e-03,8.751863613724708557e-03,-2.118898779153823853e-01,6.311567500233650208e-03,-3.108838759362697601e-02,-6.566884368658065796e-02,-1.514990031719207764e-01,-2.278263270854949951e-01,-2.759534306824207306e-02,-3.186351358890533447e-01,-3.575354069471359253e-02,-2.006217241287231445e-01,-6.975181400775909424e-02,8.735376596450805664e-02,-1.058644498698413372e-03,-2.037615329027175903e-01,-6.110987439751625061e-02,2.292639315128326416e-01,2.323553115129470825e-01,2.807309478521347046e-02,-2.184337824583053589e-01,-1.084177419543266296e-01,-1.346290577203035355e-02,-2.785155735909938812e-02,-1.425533443689346313e-01,1.414418816566467285e-01,-1.355611137114465237e-03,-7.649880647659301758e-02,-3.753320081159472466e-03,2.019158601760864258e-01,-1.531893908977508545e-01,5.216553434729576111e-02,-1.147575303912162781e-01,2.154732644557952881e-01,-1.009063571691513062e-01
1.247344305738806725e-03,-9.228103794157505035e-03,-9.561848640441894531e-02,-4.967729374766349792e-02,-1.986577212810516357e-01,1.395213603973388672e-01,2.395567297935485840e-01,-1.330496966838836670e-01,8.286120742559432983e-02,1.518950015306472778e-01,1.705386117100715637e-02,-2.212971895933151245e-01,4.135957360267639160e-02,1.972807385027408600e-02,-2.832998633384704590e-01,-3.228037059307098389e-02,-6.272776518017053604e-04,-1.163251139223575592e-02,8.635205030441284180e-02,-3.425314277410507202e-02,2.367257885634899139e-02,-1.037819758057594299e-01,-2.583183646202087402e-01,-5.928181856870651245e-02,6.656453758478164673e-02,-2.406825125217437744e-01,5.569843947887420654e-02,1.895503699779510498e-01,-6.474872678518295288e-02,-1.670103967189788818e-01,-1.268921941518783569e-01,1.873381808400154114e-02,1.145837530493736267e-01,-2.823463380336761475e-01,9.577869623899459839e-02,1.293480210006237030e-02,1.687090098857879639e-01,2.437254488468170166e-01,7.947424054145812988e-02,-3.738965094089508057e-02,9.194646775722503662e-02,4.729826003313064575e-02,1.077982559800148010e-01,1.984975337982177734e-01,-1.416243016719818115e-01,7.449005264788866043e-03,-1.484249830245971680e-01,9.999989718198776245e-02,3.639515861868858337e-02,1.553136110305786133e-02,-1.729182898998260498e-01,-1.123674586415290833e-01,-1.615414172410964966e-01,6.896264106035232544e-02,-1.623224467039108276e-01,4.063088446855545044e-02,-7.184340059757232666e-02,-1.162993535399436951e-01,1.921345442533493042e-01,6.047666817903518677e-02,-1.108624637126922607e-01,2.040537595748901367e-01,1.382106393575668335e-01,-2.995260059833526611e-02,1.944823116064071655e-01,1.650759279727935791e-01,1.041674762964248657e-01,1.564392000436782837e-01,-9.031528979539871216e-02,1.223641168326139450e-02,2.000638991594314575e-01,1.408579051494598389e-01,5.797725543379783630e-02,-6.062120944261550903e-02,3.037475943565368652e-01,1.478279232978820801e-01,2.349675595760345459e-01,3.014657460153102875e-02,7.610080391168594360e-02,-1.044037342071533203e-01,8.991318196058273315e-02,8.046677708625793457e-02,-5.436394363641738892e-02,-2.411875724792480469e-01,-5.507244169712066650e-02,2.137378603219985962e-01,2.845066189765930176e-01,-5.444752797484397888e-02,1.991124600172042847e-01,-3.399828076362609863e-02,-1.675663888454437256e-01,5.864479765295982361e-02,1.643607169389724731e-01,1.208846569061279297e-01,3.460736572742462158e-02,-2.790537774562835693e-01,-2.889530174434185028e-02,-9.058500826358795166e-02,-2.753908336162567139e-01,1.154194697737693787e-01
-1.042612083256244659e-02,1.245594397187232971e-01,2.619046270847320557e-01,-1.681714206933975220e-01,2.215414792299270630e-01,-2.297637052834033966e-02,9.091135859489440918e-02,3.522576987743377686e-01,-5.141865834593772888e-02,-1.689542531967163086e-01,-4.072486981749534607e-02,-6.368522346019744873e-02,-6.478086858987808228e-02,-9.863069653511047363e-02,-1.722172647714614868e-01,2.065226286649703979e-01,3.534252569079399109e-02,-1.286692768335342407e-01,4.121960327029228210e-02,-1.410793513059616089e-01,-8.999549597501754761e-02,-2.475116103887557983e-01,-4.688560217618942261e-02,2.188148051500320435e-01,-9.635442867875099182e-03,2.010925114154815674e-01,9.844580292701721191e-02,2.259029820561408997e-02,-5.153388902544975281e-02,-7.133922539651393890e-03,1.275316998362541199e-02,-4.189853742718696594e-02,3.090819418430328369e-01,2.712666988372802734e-01,4.640522971749305725e-02,5.576335638761520386e-02,-8.473937958478927612e-02,-1.355620175600051880e-01,1.593018621206283569e-01,-3.206435143947601318e-01,-7.844711095094680786e-02,-1.940483301877975464e-01,-7.136580348014831543e-02,-1.410581469535827637e-01,-1.226576119661331177e-01,-1.643189936876296997e-01,-1.114808544516563416e-01,-1.176518797874450684e-01,1.780968010425567627e-01,-1.297674477100372314e-01,4.985103150829672813e-04,1.278704777359962463e-02,1.511593759059906006e-01,-6.595519930124282837e-02,1.536324471235275269e-01,7.458202075213193893e-03,-6.978433579206466675e-02,8.495087921619415283e-02,1.347271353006362915e-01,-1.137647628784179688e-01,-2.034706473350524902e-01,-2.749219536781311035e-01,1.155938953161239624e-01,-1.092420052736997604e-02,-5.862162262201309204e-02,-1.165981683880090714e-02,1.883723959326744080e-02,-6.776209175586700439e-02,2.156409621238708496e-02,-1.682036928832530975e-02,-5.223773047327995300e-02,-2.155267596244812012e-01,-1.656868159770965576e-01,8.683696389198303223e-02,2.084517031908035278e-01,9.949943423271179199e-02,-1.582943052053451538e-01,9.479427337646484375e-02,1.045051403343677521e-02,1.780180260539054871e-02,2.314257174730300903e-01,6.799744814634323120e-02,1.414769738912582397e-01,1.659349650144577026e-01,-1.060857847332954407e-01,1.716277152299880981e-01,3.967057913541793823e-02,-6.749603152275085449e-02,-2.086557447910308838e-01,-2.503127753734588623e-01,2.953954339027404785e-01,-3.347160220146179199e-01,-2.995898723602294922e-01,-1.922554075717926025e-01,-1.158220395445823669e-01,2.201236188411712646e-01,9.672969579696655273e-02,-4.278737679123878479e-02,8.151786774396896362e-02,-1.402728706598281860e-01
1.199481710791587830e-01,1.780947446823120117e-01,8.668450266122817993e-02,2.105801701545715332e-01,2.068448513746261597e-01,-1.203173696994781494e-01,-6.566195189952850342e-02,2.093578577041625977e-01,-1.785056740045547485e-01,-8.283734321594238281e-02,-6.624196656048297882e-03,-1.553049832582473755e-01,4.210434854030609131e-02,-9.459919482469558716e-02,1.572484374046325684e-01,5.829348787665367126e-02,-9.267747402191162109e-02,3.788356482982635498e-02,-1.638574749231338501e-01,-3.190320432186126709e-01,1.340980082750320435e-01,-5.005902051925659180e-02,-1.781924813985824585e-02,-1.379670351743698120e-01,2.999115921556949615e-02,-9.593635052442550659e-02,8.565651625394821167e-02,-9.640317410230636597e-02,2.823116779327392578e-01,4.200172424316406250e-02,6.014357507228851318e-02,-8.346665650606155396e-02,-4.809678345918655396e-02,1.097200512886047363e-01,-1.892811805009841919e-01,-1.377009749412536621e-01,-1.753259301185607910e-01,7.894694805145263672e-03,-1.415016055107116699e-01,-7.846604287624359131e-02,1.863143146038055420e-01,-3.269468992948532104e-02,-3.079695701599121094e-01,-2.140890806913375854e-01,1.543975323438644409e-01,-1.347621977329254150e-01,-1.028608083724975586e-01,2.340654730796813965e-01,2.158161848783493042e-01,-9.574590623378753662e-02,1.068813279271125793e-01,8.277733623981475830e-02,1.058579459786415100e-01,6.555841863155364990e-02,-1.236527711153030396e-01,2.711751759052276611e-01,-4.691627994179725647e-02,1.119187218137085438e-03,-3.197812139987945557e-01,-1.984935849905014038e-01,1.110068485140800476e-01,2.494282573461532593e-01,1.164290979504585266e-01,-6.792158354073762894e-03,-1.855869740247726440e-01,-1.210773587226867676e-01,-5.787615105509757996e-02,-3.008544147014617920e-01,-8.922114223241806030e-02,9.149312973022460938e-02,-2.884547412395477295e-01,-1.964507251977920532e-01,6.947325170040130615e-02,8.256898820400238037e-02,1.847961246967315674e-01,-3.193817734718322754e-01,1.206593140959739685e-01,9.459405392408370972e-02,1.261174529790878296e-01,7.503285072743892670e-03,-1.176329627633094788e-01,8.478042483329772949e-02,-1.600160151720046997e-01,-1.739560812711715698e-01,1.506657525897026062e-02,-5.056982859969139099e-02,-1.212895810604095459e-01,7.887124270200729370e-02,1.604342609643936157e-01,1.533178091049194336e-01,-1.390035301446914673e-01,9.026571060530841351e-04,4.844452440738677979e-01,7.885420322418212891e-02,3.086733445525169373e-02,-2.790402062237262726e-02,5.652743577957153320e-02,-1.179095264524221420e-02,1.541897356510162354e-01,1.022467240691184998e-01
