2.351928129792213440e-02,2.359182387590408325e-02,-1.521780062466859818e-02,2.585126459598541260e-02,2.819516509771347046e-02,-2.338840067386627197e-02,-8.423565886914730072e-03,-1.538848038762807846e-02,2.295377850532531738e-02,-1.023160945624113083e-02,-1.850699819624423981e-02,3.429618477821350098e-02,3.640248253941535950e-02,1.696709729731082916e-02,-8.836740627884864807e-03,1.814928092062473297e-02,3.474075347185134888e-02,-8.645754307508468628e-03,1.675928942859172821e-02,-1.429886836558580399e-02,-1.720027998089790344e-02,-5.921052768826484680e-03,-8.174359682016074657e-04,8.353741839528083801e-03,-1.791126281023025513e-02,-8.009769022464752197e-03,-1.569778192788362503e-03,-2.167349494993686676e-02,3.349859640002250671e-02,-5.900957155972719193e-03,-2.114266902208328247e-02,5.645925179123878479e-03,-1.389771699905395508e-02,-1.642713882029056549e-02,3.850583732128143311e-02,9.896091185510158539e-03,-2.170918509364128113e-02,1.691327057778835297e-02,2.193488646298646927e-03,8.033602498471736908e-03,2.144021913409233093e-02,-7.272710558027029037e-03,-2.987629035487771034e-03,-2.456973074004054070e-03,3.378577530384063721e-03,2.466135658323764801e-02,2.380080521106719971e-02,3.714981721714138985e-03,-5.770811112597584724e-04,3.998426347970962524e-02,-5.176570732146501541e-03,3.707412630319595337e-02,7.586161955259740353e-04,-2.096865884959697723e-02,-3.747256007045507431e-03,-1.143325772136449814e-02,-6.499268580228090286e-03,-2.006208710372447968e-02,1.770683005452156067e-02,2.038081921637058258e-02,4.113667830824851990e-02,1.596164330840110779e-02,3.787956433370709419e-03,2.623874694108963013e-02,1.756974123418331146e-02,1.506441179662942886e-02,2.697070688009262085e-02,1.701986044645309448e-02,1.367575209587812424e-02,7.656221743673086166e-03,-9.966402314603328705e-03,2.468301169574260712e-02,6.140534766018390656e-03,1.683338917791843414e-02,-5.579293705523014069e-03,-7.444051560014486313e-03,6.137103307992219925e-03,-2.045509777963161469e-02,4.876724630594253540e-02,4.091601818799972534e-02,3.246052563190460205e-02,4.323281720280647278e-02,-7.903494872152805328e-03,3.241331502795219421e-02,2.402559854090213776e-02,1.877446286380290985e-02,5.073655396699905396e-03,2.364674396812915802e-02,6.495080422610044479e-03,-9.051173925399780273e-03,1.340460311621427536e-02,-1.250071823596954346e-02,4.040358960628509521e-02,-1.247934810817241669e-02,1.583426259458065033e-02,-9.796855039894580841e-03,-1.507783774286508560e-02,2.707059308886528015e-02,7.779706269502639771e-03,4.526094067841768265e-03,3.716439008712768555e-02,6.397496443241834641e-03,3.578519215807318687e-03,-1.552076777443289757e-03,-1.714683510363101959e-02,1.779585494659841061e-03,3.433674946427345276e-02,1.171903335489332676e-03,-1.270143501460552216e-02,1.146817207336425781e-02,-1.613126322627067566e-02,2.893448434770107269e-02,1.841397956013679504e-02,-9.736081585288047791e-03,-1.401855237782001495e-02,1.550757419317960739e-02,-1.569676026701927185e-02,3.905425965785980225e-02,1.852067536674439907e-03,-5.433674901723861694e-03,2.342361770570278168e-02,-7.685820106416940689e-03,-1.412212103605270386e-02,2.254451997578144073e-02,2.744689397513866425e-02,-2.221672050654888153e-02,3.177967295050621033e-02,2.714256942272186279e-02,-5.524656269699335098e-03,-2.338103018701076508e-02,5.138060078024864197e-03,-5.354925990104675293e-03,6.768346298485994339e-03,1.826472766697406769e-02,3.549299016594886780e-02,-2.249338477849960327e-02,-2.740995027124881744e-02,3.399419412016868591e-02,-8.457594551146030426e-03,-1.285014301538467407e-02,1.826250739395618439e-02,-2.071982948109507561e-03,2.573954313993453979e-02,-1.940376125276088715e-02,2.724085189402103424e-02,2.202278003096580505e-02,1.588470302522182465e-02,2.009709738194942474e-02,3.815127070993185043e-03,6.612941157072782516e-03,3.079400770366191864e-02,2.445734478533267975e-02,-2.541616186499595642e-02,-5.725512746721506119e-03,1.817075163125991821e-02,5.985035095363855362e-03,-7.454555016010999680e-03,-4.995529074221849442e-03,2.234125323593616486e-02,-1.496450509876012802e-02,-1.400758163072168827e-03,4.420743137598037720e-02,2.898340113461017609e-02,2.539276704192161560e-02,-2.731581777334213257e-02,-7.245950400829315186e-03,-1.279644481837749481e-02,4.458285868167877197e-03,3.299194574356079102e-02,-9.654012508690357208e-03,-3.554447786882519722e-03,-1.700384728610515594e-02,1.282823830842971802e-02,3.737370669841766357e-02,5.427113734185695648e-03,3.448855504393577576e-02,-3.435782622545957565e-03,3.383737802505493164e-02,2.563691884279251099e-02,3.039550222456455231e-02,1.203723996877670288e-02,3.538106381893157959e-02,2.448857389390468597e-02,5.268405191600322723e-03,3.020414523780345917e-02,-2.158631384372711182e-02,-2.102825045585632324e-02,-2.030731737613677979e-02,-6.141264922916889191e-03,1.430030167102813721e-02,-2.763120224699378014e-03,2.487330697476863861e-02,3.233430208638310432e-03,-2.676123194396495819e-02,3.109712898731231689e-02,-1.525401603430509567e-02,1.030104886740446091e-02,2.337663806974887848e-02,4.407539498060941696e-03,-6.953696720302104950e-03,1.242509577423334122e-02,2.890001982450485229e-02,-2.755618840456008911e-02,2.430649287998676300e-02,-2.194632589817047119e-02,2.966047264635562897e-02,1.913206465542316437e-02,-2.771747484803199768e-02,2.887876518070697784e-02,-2.190864458680152893e-02,-2.131663635373115540e-02,2.783288806676864624e-02,2.997038885951042175e-02,-8.479262469336390495e-04,3.027479536831378937e-02,2.730776928365230560e-02,-2.891848795115947723e-02,3.698537359014153481e-03,-4.152827023062855005e-04,3.032237105071544647e-02,2.796900831162929535e-02,1.363168656826019287e-02,2.493779733777046204e-02,6.477335002273321152e-03,3.770629409700632095e-04,1.805114373564720154e-02,-1.281964592635631561e-02,9.820509701967239380e-03,2.996782213449478149e-02,-4.593340680003166199e-03,-1.130928518250584602e-03,-1.822362467646598816e-02,-2.316611353307962418e-03,-2.821298502385616302e-02,-1.711941510438919067e-02,-5.244068335741758347e-03,1.580332405865192413e-02,3.096177615225315094e-02,4.841117770411074162e-04,-1.192592736333608627e-02,2.144476864486932755e-03,-2.588173560798168182e-02,-3.302189335227012634e-02,2.236315794289112091e-02,-2.616976574063301086e-02,1.272327080368995667e-02,-3.608237951993942261e-02,-2.695390023291110992e-02,1.806884072721004486e-03,2.213742211461067200e-02,-2.239840663969516754e-02,-1.142272166907787323e-02,-3.077368624508380890e-02,3.057073615491390228e-02,4.993564914911985397e-03,-3.021026588976383209e-02,-3.572621569037437439e-02,2.142946794629096985e-02,-3.049420751631259918e-02,-1.817431487143039703e-02,-5.773412063717842102e-03,5.006702151149511337e-03,7.808922673575580120e-04,-8.020079694688320160e-03,-1.610108837485313416e-02,2.616222016513347626e-02,2.280110865831375122e-02,-1.364411506801843643e-02,-1.125294994562864304e-02,-1.919133588671684265e-02,7.945791003294289112e-04,-3.863764181733131409e-02,1.845455542206764221e-02,-5.027286708354949951e-03,9.579176083207130432e-03,-3.361040353775024414e-02,-2.594106458127498627e-02,1.922367885708808899e-02,7.168125361204147339e-03,1.308033242821693420e-02,9.248007088899612427e-03,6.853411439806222916e-03,-9.165030904114246368e-03,2.394173853099346161e-02,1.019431371241807938e-02,-3.344163298606872559e-02,3.382699564099311829e-02,-2.538159955292940140e-03,-3.169933333992958069e-02,-3.455321490764617920e-02,-3.504358977079391479e-02,-1.371947955340147018e-02,-2.801881730556488037e-02,-2.371785789728164673e-02,-1.410350669175386429e-02,-2.894693240523338318e-02,-2.620856277644634247e-02,3.958487417548894882e-03,5.921599920839071274e-03,1.473608985543251038e-02,4.296398721635341644e-03,1.465335767716169357e-02,1.914540654979646206e-03,-3.352856636047363281e-02,2.360328659415245056e-02,-3.201975673437118530e-02,-2.943171560764312744e-02,-1.005903352051973343e-02,2.975646406412124634e-02,-2.452373690903186798e-02,2.422967553138732910e-02,-2.762977778911590576e-02,-8.520146831870079041e-03,-3.235971927642822266e-02,1.149034593254327774e-02,-3.476675599813461304e-02,-2.621892280876636505e-02,-2.330623380839824677e-02,2.233469858765602112e-03,-3.038324601948261261e-02,-2.384127303957939148e-02,2.841462381184101105e-02,-2.418396994471549988e-02,-5.857557989656925201e-03,1.059533189982175827e-02,-1.791074313223361969e-02,1.123172463849186897e-03,-6.554728373885154724e-03,3.594211069867014885e-03,2.061879262328147888e-02,6.792641244828701019e-03,-2.432902716100215912e-02,-1.820198260247707367e-02,-1.719754561781883240e-02,1.934808492660522461e-02,1.479014661163091660e-02,6.058421451598405838e-03,1.480861683376133442e-03,-8.517957292497158051e-03,2.058546803891658783e-02,5.652341991662979126e-03,-1.331497263163328171e-02,3.214515373110771179e-02,2.664631605148315430e-02,5.738721787929534912e-02,4.674011841416358948e-02,1.148606743663549423e-02,3.801655024290084839e-02,1.131400931626558304e-02,-1.163483969867229462e-02,-5.532634444534778595e-03,2.854507416486740112e-02,-1.423129532486200333e-02,-2.357376366853713989e-02,1.461144816130399704e-02,-1.651666499674320221e-02,-2.161365468055009842e-03,-2.205391786992549896e-02,5.861292127519845963e-03,1.724428310990333557e-02,-2.126804739236831665e-02,-2.541506849229335785e-02,-1.480264030396938324e-02,2.134471759200096130e-02,2.148461714386940002e-02,2.607547678053379059e-03,-2.141489833593368530e-02,-2.875352278351783752e-02,-1.436896529048681259e-02,-3.549150750041007996e-02,-3.635282395407557487e-03,5.124783143401145935e-03,-3.723638132214546204e-02,-1.705901464447379112e-03,1.418253686279058456e-02,-1.523496210575103760e-02,-9.082490578293800354e-03,1.936499774456024170e-02,1.012498978525400162e-02,2.798760123550891876e-02,-1.577682676725089550e-03,-2.651115646585822105e-03,8.419511839747428894e-03,-3.330568969249725342e-02,-2.906842157244682312e-02,-1.456757634878158569e-02,3.494336036965250969e-03,-2.802127972245216370e-03,-6.650445517152547836e-03,-1.751211658120155334e-02,4.270426463335752487e-03,-2.359693683683872223e-02,2.758469060063362122e-02,-1.815968379378318787e-02,1.453778240829706192e-02,1.153211947530508041e-02,-2.595445699989795685e-02,-4.088557325303554535e-03,1.679508946835994720e-02,-1.091156434267759323e-02,2.164714969694614410e-02,-2.064394950866699219e-02,7.280677091330289841e-03,-1.938434317708015442e-02,2.842572145164012909e-02,-1.308105420321226120e-03,-2.520384453237056732e-02,2.763141877949237823e-02,-3.110652044415473938e-02,1.251339726150035858e-02,1.341432239860296249e-02,8.865990675985813141e-03,-1.454742439091205597e-02,-3.103406634181737900e-03,-1.872584596276283264e-02,-1.407978683710098267e-02,2.801646105945110321e-02,-7.850067922845482826e-04,-2.326119691133499146e-02,-2.939940243959426880e-02,2.237823233008384705e-02,-2.493183501064777374e-02,1.808773522498086095e-04,-1.531227771192789078e-02,7.162192487157881260e-04,-2.483974583446979523e-02,-3.166027367115020752e-02,-8.958326652646064758e-03,7.451311219483613968e-03,1.364836841821670532e-02,-2.687456086277961731e-02,-4.920247592963278294e-04,-1.451669540256261826e-02,3.073938004672527313e-02,2.697462961077690125e-02,-3.496906487271189690e-03,-1.137161068618297577e-02,1.019527204334735870e-02,1.824412681162357330e-02,-2.887170948088169098e-02,1.348185259848833084e-02,2.110518701374530792e-02,2.792263962328433990e-02,-5.769747775048017502e-03,2.887004986405372620e-02,-1.803174242377281189e-02,1.051713805645704269e-02,9.728522039949893951e-03,-2.828089334070682526e-02,2.175547555088996887e-02,2.775017358362674713e-02,2.600056119263172150e-03,2.272899635136127472e-02,-1.664870232343673706e-02,-7.181005552411079407e-03,2.992052957415580750e-02,4.510552622377872467e-03,1.416577026247978210e-02,-1.508621871471405029e-02,8.401619270443916321e-03,-4.934494500048458576e-04,-9.517393074929714203e-03,2.989016845822334290e-02,2.693783491849899292e-02,1.822715625166893005e-02,7.942237891256809235e-03,-1.093520689755678177e-02,-5.747855640947818756e-03,2.540471591055393219e-02,-1.450930535793304443e-02,2.382796071469783783e-02,-3.139732778072357178e-02,2.645201515406370163e-03,-1.322138309478759766e-02,4.340696148574352264e-03,1.899394206702709198e-02,2.918916195631027222e-02,1.565023674629628658e-03,1.909735985100269318e-02,1.284358743578195572e-02,2.129580266773700714e-02,-1.698179170489311218e-02,2.313466928899288177e-02,4.465669859200716019e-03,1.037167664617300034e-02,-8.952327072620391846e-03,-8.333876729011535645e-03,-2.526226453483104706e-02,-1.052366336807608604e-03,-1.807155273854732513e-02,-1.207022112794220448e-03,2.489743521437048912e-03,-1.899933069944381714e-02,2.198045887053012848e-02,7.275546435266733170e-03,-9.802062064409255981e-03,1.821747748181223869e-03,-1.643411815166473389e-02,7.074128836393356323e-03,2.221798151731491089e-02,3.152554109692573547e-02,-2.816801145672798157e-02,7.468400988727807999e-03,1.857239753007888794e-02,-8.117154240608215332e-03,2.381359785795211792e-02,2.653097547590732574e-02,2.165951998904347420e-03,-2.443672344088554382e-02,-1.424611732363700867e-02,-5.472124903462827206e-04,2.661393210291862488e-02,-8.516529574990272522e-03,-2.648696117103099823e-02,2.321893721818923950e-02,1.144702825695276260e-02,-1.976925507187843323e-02,9.335199720226228237e-04,-2.968442253768444061e-02,-5.034110508859157562e-03,-1.662980951368808746e-02,3.119966201484203339e-02,8.798695169389247894e-03,1.462675910443067551e-02,8.798627182841300964e-03,-9.116112254559993744e-03,-1.654341816902160645e-02,6.925509311258792877e-03,-2.409818582236766815e-02,4.670153066399507225e-05,3.143494203686714172e-02,-2.293126657605171204e-03,-2.441760338842868805e-02,-2.130554243922233582e-02,2.813105843961238861e-02,-4.112799186259508133e-03,-2.356506418436765671e-03,2.498320303857326508e-02,2.815323136746883392e-02,-2.926258370280265808e-02,3.768356982618570328e-04,-4.281214904040098190e-03,-7.556495256721973419e-03,-3.616517875343561172e-03,-5.863963626325130463e-03,1.165022142231464386e-02,-2.602681051939725876e-03,-1.359174959361553192e-02,-4.830167628824710846e-03,2.904775552451610565e-02,-1.454571820795536041e-02,2.284802123904228210e-02,-2.985246293246746063e-02,2.581872418522834778e-02,2.556434832513332367e-02,-1.721196249127388000e-02,1.415556762367486954e-02,-2.067055366933345795e-02,4.886350594460964203e-03,-7.956068031489849091e-03,-2.721818909049034119e-02,-6.916396319866180420e-03,2.329051122069358826e-02,-2.269142307341098785e-02,1.719743199646472931e-02,-2.022931165993213654e-02,-1.393552683293819427e-02,2.928366698324680328e-02,-6.280031055212020874e-03,2.296576462686061859e-02,-8.836084045469760895e-03,5.146950017660856247e-03,-1.846583443693816662e-03,-6.197792012244462967e-03,-2.145650237798690796e-02,2.619508653879165649e-03,-3.177773579955101013e-02,-9.453187696635723114e-03,-2.258271351456642151e-02,1.526669133454561234e-02,-1.366436015814542770e-02,7.554934360086917877e-03,-2.300138957798480988e-02,2.927525714039802551e-02,-2.461610361933708191e-02,2.631988935172557831e-02,3.047350607812404633e-02,1.986873708665370941e-02,8.080618456006050110e-03,-1.709018833935260773e-02,8.218106813728809357e-03,4.466789774596691132e-03,-2.833548560738563538e-02,2.877003140747547150e-02,2.210950851440429688e-02,-2.989219967275857925e-03,-1.623013801872730255e-02,2.669660747051239014e-02,-8.359515108168125153e-03,-2.910056337714195251e-02,2.749573905020952225e-03,-2.939967066049575806e-02,7.353531662374734879e-03,-2.171040105167776346e-04,-1.199630554765462875e-02,9.399529546499252319e-03,-1.490498892962932587e-02,9.093665517866611481e-03,1.614290103316307068e-02,-2.967833075672388077e-03,2.532416023313999176e-02,-1.429607975296676159e-03,2.014202624559402466e-02,-2.187035419046878815e-02,1.717950031161308289e-02,-1.358989812433719635e-02,4.471251275390386581e-03,1.795979216694831848e-02,3.041584417223930359e-02,2.425079792737960815e-02,-2.815924957394599915e-02,8.274043910205364227e-03,2.333730459213256836e-02,-3.062880970537662506e-02,1.196091622114181519e-02,2.958671562373638153e-02,-2.088541368721053004e-04,-8.752016350626945496e-03,5.866697058081626892e-03,-1.382061932235956192e-02,-2.612092718482017517e-02,-1.375118084251880646e-02,-2.025698078796267509e-03,-1.361416094005107880e-02,-1.336499396711587906e-02,2.608969248831272125e-02,-2.869373373687267303e-02,1.827028230763971806e-03,-6.377010606229305267e-03,-1.384746469557285309e-02,-2.499330230057239532e-02,6.893699057400226593e-03,-2.960232086479663849e-02,-2.658883668482303619e-02,-4.082026891410350800e-03,7.038683164864778519e-03,-4.863716661930084229e-03,-7.367267739027738571e-03,-2.950445376336574554e-02,6.655270117335021496e-04,-3.333208709955215454e-02,-2.253304421901702881e-02,-2.645536512136459351e-02,-2.674894221127033234e-02,3.022136352956295013e-02,-1.442802045494318008e-02,2.515014633536338806e-02,-2.236833050847053528e-02,2.237636968493461609e-02,-1.505024731159210205e-02,-2.721253782510757446e-02,5.535689648240804672e-03,7.673482177779078484e-04,-2.998291142284870148e-02,-3.110323287546634674e-02,-1.180706266313791275e-02,1.801695302128791809e-02,1.991158165037631989e-02,3.054304979741573334e-02,1.447804830968379974e-02,4.774352535605430603e-03,-2.434913627803325653e-02,-8.707558736205101013e-03,-1.697667501866817474e-02,2.163067273795604706e-02,-7.805454544723033905e-03,4.425370600074529648e-03,1.085426658391952515e-02,-2.367279119789600372e-02,-1.217169873416423798e-02,-2.905066870152950287e-02,-4.773433785885572433e-03,-1.636636815965175629e-02,-1.440630760043859482e-02,-4.380182363092899323e-03,-2.056337520480155945e-02,-3.211470320820808411e-02,-6.771759595721960068e-03,-2.111100777983665466e-02,2.792633371427655220e-03,-3.835935611277818680e-03,-1.768889836966991425e-02,1.679529435932636261e-02,-1.128399372100830078e-02,2.108828397467732430e-03,-6.385548040270805359e-03,-4.867993760854005814e-03,1.709019206464290619e-02,1.388742029666900635e-02,2.210777066648006439e-02,1.735402643680572510e-02,2.982991933822631836e-02,1.346054300665855408e-02,1.209993474185466766e-02,-1.936955377459526062e-03,-4.494189750403165817e-03,1.127968542277812958e-02,-1.466179918497800827e-02,1.697533065453171730e-03,9.808844886720180511e-03,-3.216173499822616577e-02,-7.182888686656951904e-03,3.186166053637862206e-03,-2.093833498656749725e-02,-5.094334483146667480e-03,-2.850461937487125397e-02,-4.913288168609142303e-03,2.720448002219200134e-02,-2.958032302558422089e-03,2.769574150443077087e-02,-1.034751627594232559e-02,-3.069311566650867462e-02,-2.664515003561973572e-02,2.028663270175457001e-02,3.264281433075666428e-03,9.553680196404457092e-03,-2.413717284798622131e-02,6.440591532737016678e-03,1.326811220496892929e-02,-2.878628484904766083e-02,-3.060935437679290771e-02,2.838114276528358459e-02,2.031807973980903625e-02,2.488771639764308929e-02,2.663523657247424126e-03,3.396020084619522095e-02,-2.487015351653099060e-02,-2.487122640013694763e-02,1.246241852641105652e-02,3.089585714042186737e-02,-1.609881408512592316e-02,-2.514715306460857391e-02,2.107517048716545105e-02,-1.399703789502382278e-02,1.649964228272438049e-02,-2.365424111485481262e-02,-1.141501963138580322e-02,-1.300784945487976074e-02,-9.769742377102375031e-03,-2.229577302932739258e-02,-2.170808427035808563e-02,1.819753274321556091e-02,3.211254626512527466e-02,3.178476542234420776e-02,1.769478619098663330e-02,2.373145148158073425e-02,1.865646801888942719e-02,1.770145026966929436e-03,2.008111029863357544e-02,-4.091377835720777512e-03,-2.339204959571361542e-02,3.245751187205314636e-02,-1.890958845615386963e-02,-1.173347141593694687e-02,-1.157478708773851395e-02,-1.431383658200502396e-02,-8.150441572070121765e-03,-2.403901331126689911e-02,-2.821700647473335266e-02,-2.979592187330126762e-03,1.926983892917633057e-02,1.687955297529697418e-02,1.963608153164386749e-02,1.774065755307674408e-02,9.075783309526741505e-04,-3.145496547222137451e-02,-3.518566722050309181e-03,7.700977730564773083e-04,2.436396293342113495e-02,-9.019951336085796356e-03,-6.917213904671370983e-04,-2.148358151316642761e-02,1.388198696076869965e-02,5.966185592114925385e-03,-4.892307799309492111e-03,2.969287522137165070e-02,-1.260680332779884338e-02,-1.131324097514152527e-02,9.612139314413070679e-03,-1.991341263055801392e-02,-5.816949997097253799e-03,-2.170115523040294647e-02,2.532170712947845459e-02,2.655724063515663147e-02,-4.034148994833230972e-03,3.068652004003524780e-02,-2.081560157239437103e-02,1.854385249316692352e-02,7.119513116776943207e-03,-1.691146939992904663e-02,-5.280902609229087830e-03,1.876326650381088257e-02,-2.212457591667771339e-03,9.924004785716533661e-03,-1.380351278930902481e-02,2.367209270596504211e-02,4.204626381397247314e-02,5.561742931604385376e-02,1.272269641049206257e-03,6.026752758771181107e-03,2.091834507882595062e-02,3.276184946298599243e-02,3.291743621230125427e-02,-3.769890638068318367e-03,-6.578609813004732132e-03,9.542177431285381317e-03,-5.546216666698455811e-02,-3.563175722956657410e-02,2.417882718145847321e-02,5.356186628341674805e-02,1.096308114938437939e-03,1.804186776280403137e-02,5.912815406918525696e-02,4.890095815062522888e-02,2.311700023710727692e-02,-1.008334383368492126e-02,-4.320702981203794479e-03,8.102435618638992310e-03,-7.054352667182683945e-03,-7.404451072216033936e-02,-1.525339186191558838e-01,-4.441868513822555542e-02,-1.071377377957105637e-02,1.609931141138076782e-02,-4.582945257425308228e-02,-5.747415707446634769e-04,7.338015362620353699e-03,2.253453480079770088e-03,-8.896343410015106201e-03,-2.052904665470123291e-02,-5.365415476262569427e-03,-1.807654649019241333e-02,-1.968208514153957367e-02,-6.774603575468063354e-02,-7.689621299505233765e-02,-9.465924650430679321e-02,1.414006110280752182e-02,6.004603579640388489e-02,3.202977776527404785e-02,-9.234810620546340942e-02,-9.691499173641204834e-02,-1.117150783538818359e-01,-2.185566350817680359e-02,6.714255083352327347e-03,-6.173860747367143631e-03,-1.740517839789390564e-02,-5.353432893753051758e-02,-3.785508126020431519e-02,-1.096749827265739441e-01,-1.419998258352279663e-01,3.550032386556267738e-03,1.177030876278877258e-01,5.248952284455299377e-02,-5.168165266513824463e-02,-4.890966787934303284e-02,-1.056826934218406677e-01,-4.315676167607307434e-02,1.922381669282913208e-02,5.868533626198768616e-03,-1.295813359320163727e-02,-4.272051528096199036e-02,-5.132647976279258728e-02,2.303078072145581245e-03,-1.242774655111134052e-03,-2.796870656311511993e-03,8.132799994200468063e-04,-2.181767858564853668e-02,-1.095667555928230286e-01,-4.475432261824607849e-02,-1.803337968885898590e-02,-1.408407185226678848e-02,-6.019975524395704269e-03,1.078526582568883896e-02,-2.120909839868545532e-02,1.295710448175668716e-02,-2.844771742820739746e-02,7.560966163873672485e-02,-1.634328253567218781e-02,-3.533796966075897217e-02,-5.082956701517105103e-02,-2.079155296087265015e-02,-1.580467522144317627e-01,-4.816450551152229309e-02,-4.464708734303712845e-03,-1.964536029845476151e-03,2.235569618642330170e-02,-1.027388498187065125e-02,3.559051081538200378e-02,-2.638133615255355835e-02,2.764083817601203918e-02,5.259613692760467529e-02,-1.738668303005397320e-03,4.947740118950605392e-03,6.315740197896957397e-02,-1.010759547352790833e-01,-8.616729080677032471e-02,-9.627995081245899200e-03,-1.367966923862695694e-02,-5.868587177246809006e-03,2.255220431834459305e-03,-1.754028350114822388e-02,1.656370609998703003e-02,3.893094137310981750e-02,-7.750913966447114944e-03,8.359003067016601562e-02,7.353362441062927246e-02,1.002523303031921387e-01,8.366694301366806030e-02,3.611719980835914612e-02,2.956021763384342194e-02,3.850287944078445435e-02,3.745399042963981628e-02,5.748361721634864807e-02,-1.980008743703365326e-02,-8.750457316637039185e-03,3.844309225678443909e-02,1.769027486443519592e-02,3.077781759202480316e-02,9.185787290334701538e-02,9.717508405447006226e-02,5.050007998943328857e-02,1.160721629858016968e-01,1.950794309377670288e-01,1.687018573284149170e-01,6.425774842500686646e-02,2.116734720766544342e-02,3.462115302681922913e-02,2.945784851908683777e-02,-2.086283173412084579e-03,2.847779914736747742e-02,6.785850971937179565e-02,6.752551533281803131e-03,7.793633267283439636e-03,-4.539605975151062012e-02,-9.888891130685806274e-02,-8.459378778934478760e-02,-4.332519695162773132e-02,1.516314502805471420e-02,3.863595426082611084e-02,1.842344366014003754e-02,4.752443172037601471e-03,2.135967835783958435e-02,1.884109154343605042e-02,3.278558701276779175e-02,-3.663353621959686279e-02,-3.468986973166465759e-02,-1.953166536986827850e-02,-8.307761698961257935e-02,-1.216700673103332520e-01,-1.162070930004119873e-01,-4.063640162348747253e-02,-2.500910684466362000e-02,-3.637515753507614136e-02,-2.010293770581483841e-03,-1.591243967413902283e-02,1.022336818277835846e-02,-4.072240088135004044e-03,1.764689013361930847e-02,1.298930123448371887e-02,1.098955515772104263e-02,-1.492829620838165283e-02,-3.298107907176017761e-02,-4.698237776756286621e-02,-1.320580765604972839e-02,2.302904799580574036e-02,-2.253706194460391998e-02,-2.265352196991443634e-02,1.112983282655477524e-02,-5.103321280330419540e-03,-1.086245942860841751e-02
